Postcode,Postcode Status,LSOA Code,LSOA Name,Index of Multiple Deprivation Rank,Index of Multiple Deprivation Decile,Income Rank,Income Decile,Income Score,Employment Rank,Employment Decile,Employment Score,Education and Skills Rank,Education and Skills Decile,Health and Disability Rank,Health and Disability Decile,Crime Rank,Crime Decile,Barriers to Housing & Services Rank,Barriers to Housing & Services Decile,Living Environment Rank,Living Environment Decile,IDACI Rank,IDACI Decile,IDACI Score,IDAOPI Rank,IDAOPI Decile,IDAOPI Score
NW6 5ZX,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AA,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AB,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AD,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6AE,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6AF,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AG,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6AH,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AJ,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AL,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AN,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AP,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6AQ,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6AR,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6AS,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AT,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AU,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AW,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AX,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6AY,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6AZ,Live,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6BA,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6BB,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BD,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BE,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BF,Live,E01000551,Brent 034C E01000551,3943,2,1627,1,0.322,2595,1,0.213,14034,5,16277,5,13268,5,2030,1,12050,4,3176,1,0.332,414,1,0.538
NW6 6BG,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BH,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BJ,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BL,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BN,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6BP,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6BQ,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6BS,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6BT,Terminated,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6BU,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6BW,Terminated,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6BX,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6DA,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DB,Live,E01000581,Brent 030E E01000581,18404,6,15501,5,0.106,21339,7,0.061,29206,9,30425,10,9793,3,7820,3,6270,2,16169,5,0.128,10036,4,0.199
NW6 6DD,Live,E01000581,Brent 030E E01000581,18404,6,15501,5,0.106,21339,7,0.061,29206,9,30425,10,9793,3,7820,3,6270,2,16169,5,0.128,10036,4,0.199
NW6 6DE,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DF,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DG,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DH,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DJ,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DL,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DN,Terminated,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DQ,Terminated,E01000586,Brent 032E E01000586,13162,5,13153,5,0.125,14488,5,0.089,23127,8,26038,8,10955,4,2076,1,7285,3,14275,5,0.147,5264,2,0.285
NW6 6DT,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6DU,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DW,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6DX,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DY,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6DZ,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EA,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EB,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6ED,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EE,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EG,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EH,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EJ,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EL,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EN,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6EU,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6EX,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6EY,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6FB,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6FD,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FE,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6FF,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FG,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6FH,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FJ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FL,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FN,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FP,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FR,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FS,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FT,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FW,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FX,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6FY,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6FZ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6GA,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6GX,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6HA,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6HB,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6HD,Terminated,E01000586,Brent 032E E01000586,13162,5,13153,5,0.125,14488,5,0.089,23127,8,26038,8,10955,4,2076,1,7285,3,14275,5,0.147,5264,2,0.285
NW6 6HE,Live,E01000586,Brent 032E E01000586,13162,5,13153,5,0.125,14488,5,0.089,23127,8,26038,8,10955,4,2076,1,7285,3,14275,5,0.147,5264,2,0.285
NW6 6HF,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6HG,Live,E01000586,Brent 032E E01000586,13162,5,13153,5,0.125,14488,5,0.089,23127,8,26038,8,10955,4,2076,1,7285,3,14275,5,0.147,5264,2,0.285
NW6 6HH,Live,E01000586,Brent 032E E01000586,13162,5,13153,5,0.125,14488,5,0.089,23127,8,26038,8,10955,4,2076,1,7285,3,14275,5,0.147,5264,2,0.285
NW6 6HJ,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6HL,Live,E01000582,Brent 032C E01000582,19625,6,18418,6,0.087,24475,8,0.051,28553,9,28018,9,10315,4,9421,3,4847,2,20646,7,0.091,14769,5,0.143
NW6 6HN,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6HQ,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6HT,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6HU,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6HX,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6HY,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JA,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JB,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JE,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JG,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JH,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JJ,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JL,Live,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JP,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6JQ,Terminated,E01000548,Brent 028D E01000548,6791,3,6471,2,0.203,10360,4,0.115,22483,7,14146,5,1685,1,1397,1,8047,3,2645,1,0.349,1339,1,0.431
NW6 6JR,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6JT,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6JU,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6JX,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6JY,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LA,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LB,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LD,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LE,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LG,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LH,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LJ,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LL,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LN,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LP,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LR,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LS,Live,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
NW6 6LT,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6LU,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6LY,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NA,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6NB,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6ND,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NE,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6NF,Terminated,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NG,Live,E01000549,Brent 028E E01000549,16885,6,14947,5,0.11,16096,5,0.081,28226,9,25834,8,15155,5,5257,2,8161,3,20525,7,0.092,7504,3,0.24
NW6 6NH,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NJ,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NL,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NN,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NP,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NQ,Terminated,E01000550,Brent 034B E01000550,6026,2,4574,2,0.239,6063,2,0.156,18558,6,13786,5,2572,1,5043,2,7905,3,4311,2,0.301,1666,1,0.411
NW6 6NR,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NS,Live,E01000583,Brent 032D E01000583,13321,5,15559,5,0.105,14049,5,0.091,29255,9,24949,8,7418,3,3620,2,3813,2,19304,6,0.101,7864,3,0.234
NW6 6NT,Terminated,E01000580,Brent 032B E01000580,14258,5,11881,4,0.136,14416,5,0.089,27707,9,27206,9,3830,2,9070,3,9459,3,11551,4,0.18,8964,3,0.215
